SKU_ID,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,stock_negativo,Costo_Unitario_Limpio,Lead_Time_Limpio
PROD-1093,laptop,498.0,1002.69,177,,sur,2024-11-12,False,1002.69,5.0
PROD-2927,smartphones,1548.0,1240.83,158,5.0,sur,2024-11-13,False,1240.83,5.0
PROD-1307,tablets,1236.0,1141.08,225,10.0,zona_franca,2024-11-13,False,1141.08,10.0
PROD-3009,laptops,1521.0,1144.5,276,3.0,occidente,2024-11-14,False,1144.5,3.0
PROD-1315,,1795.0,879.39,225,,norte,2024-11-14,False,879.39,5.0
PROD-2325,laptops,,289.97,292,10.0,norte,2024-11-14,False,289.97,10.0
PROD-2266,smart-phone,88.0,124.33,154,10.0,zona_franca,2024-11-14,False,124.33,10.0
PROD-2853,laptops,1662.0,815.87,272,,sur,2024-11-14,False,815.87,5.0
PROD-2940,smart-phone,1579.0,1273.41,120,,zona_franca,2024-11-15,False,1273.41,5.0
PROD-2015,laptop,1802.0,412.46,149,3.0,norte,2024-11-15,False,412.46,3.0
PROD-1060,smartphones,1389.0,358.05,231,3.0,zona_franca,2024-11-16,False,358.05,3.0
PROD-1691,laptop,771.0,605.04,135,,occidente,2024-11-16,False,605.04,5.0
PROD-1141,laptops,-37.0,726.71,139,5.0,sur,2024-11-16,True,726.71,5.0
PROD-2480,smartphones,1432.0,1477.75,191,,bod-ext-99,2024-11-17,False,1477.75,5.0
PROD-3073,tablets,980.0,684.76,279,10.0,bod-ext-99,2024-11-17,False,684.76,10.0
PROD-3145,,807.0,1494.53,150,10.0,sur,2024-11-17,False,1494.53,10.0
PROD-2840,tablets,1547.0,99.85,126,3.0,sur,2024-11-17,False,99.85,3.0
PROD-1116,laptops,1223.0,1410.56,204,5.0,occidente,2024-11-18,False,1410.56,5.0
PROD-2082,monitores,679.0,191.18,172,5.0,norte,2024-11-18,False,191.18,5.0
PROD-3463,tablets,862.0,956.38,236,3.0,occidente,2024-11-18,False,956.38,3.0
PROD-2804,monitores,1487.0,1376.89,193,5.0,zona_franca,2024-11-18,False,1376.89,5.0
PROD-2780,laptop,800.0,783.59,295,3.0,occidente,2024-11-18,False,783.59,3.0
PROD-2530,laptop,256.0,931.91,182,,norte,2024-11-19,False,931.91,5.0
PROD-1612,accesorios,471.0,269.6,196,10.0,zona_franca,2024-11-19,False,269.6,10.0
PROD-1198,monitores,1158.0,369.65,105,10.0,norte,2024-11-20,False,369.65,10.0
PROD-3435,accesorios,1910.0,125.43,229,,zona_franca,2024-11-20,False,125.43,5.0
PROD-2497,,305.0,243.86,189,,bod-ext-99,2024-11-20,False,243.86,5.0
PROD-1523,smart-phone,1547.0,174.75,176,,norte,2024-11-20,False,174.75,5.0
PROD-1124,monitores,1219.0,126.51,101,10.0,zona_franca,2024-11-21,False,126.51,10.0
PROD-1081,accesorios,-37.0,914.32,133,10.0,norte,2024-11-21,True,914.32,10.0
PROD-2430,laptops,86.0,964.62,187,3.0,norte,2024-11-21,False,964.62,3.0
PROD-2992,smartphones,191.0,291.43,250,10.0,zona_franca,2024-11-22,False,291.43,10.0
PROD-2864,accesorios,1468.0,246.71,264,10.0,norte,2024-11-23,False,246.71,10.0
PROD-2055,monitores,1397.0,1092.14,244,,norte,2024-11-23,False,1092.14,5.0
PROD-2283,laptops,1859.0,1437.85,181,,sur,2024-11-23,False,1437.85,5.0
PROD-3211,smartphones,300.0,1376.52,104,,bod-ext-99,2024-11-24,False,1376.52,5.0
PROD-2409,tablets,1900.0,115.47,241,10.0,bod-ext-99,2024-11-24,False,115.47,10.0
PROD-1575,laptop,,216.96,244,10.0,norte,2024-11-24,False,216.96,10.0
PROD-1444,accesorios,1643.0,51.61,244,5.0,bod-ext-99,2024-11-24,False,51.61,5.0
PROD-2244,smart-phone,746.0,1382.85,283,3.0,bod-ext-99,2024-11-26,False,1382.85,3.0
PROD-1428,laptops,1675.0,180.32,207,,bod-ext-99,2024-11-26,False,180.32,5.0
PROD-1199,smartphones,1196.0,1334.96,214,,occidente,2024-11-26,False,1334.96,5.0
PROD-1471,,1929.0,833.43,148,,norte,2024-11-26,False,833.43,5.0
PROD-2707,laptop,1588.0,1308.57,130,,norte,2024-11-26,False,1308.57,5.0
PROD-2595,,1112.0,1482.78,281,,occidente,2024-11-27,False,1482.78,5.0
PROD-2767,laptops,1488.0,359.64,209,,zona_franca,2024-11-27,False,359.64,5.0
PROD-1112,,1337.0,199.73,129,5.0,norte,2024-11-28,False,199.73,5.0
PROD-3284,tablets,1807.0,1247.03,193,10.0,bod-ext-99,2024-11-30,False,1247.03,10.0
PROD-3436,laptop,715.0,214.79,179,,bod-ext-99,2024-11-30,False,214.79,5.0
PROD-2531,tablets,406.0,694.63,255,5.0,occidente,2024-11-30,False,694.63,5.0
PROD-2145,laptop,939.0,1204.84,241,10.0,norte,2024-11-30,False,1204.84,10.0
PROD-2597,monitores,1574.0,309.79,288,,bod-ext-99,2024-11-30,False,309.79,5.0
PROD-1551,accesorios,1409.0,132.48,212,,zona_franca,2024-12-01,False,132.48,5.0
PROD-2855,tablets,1776.0,204.73,249,5.0,norte,2024-12-01,False,204.73,5.0
PROD-2121,smartphones,1524.0,162.89,294,,bod-ext-99,2024-12-01,False,162.89,5.0
PROD-2711,laptops,333.0,184.05,213,10.0,zona_franca,2024-12-01,False,184.05,10.0
PROD-3318,smartphones,874.0,939.02,222,,sur,2024-12-01,False,939.02,5.0
PROD-1010,smartphones,1317.0,0.05,201,,sur,2024-12-02,False,0.05,5.0
PROD-3033,tablets,707.0,184.88,211,,sur,2024-12-02,False,184.88,5.0
PROD-1310,,901.0,691.06,190,5.0,norte,2024-12-02,False,691.06,5.0
PROD-2865,tablets,899.0,427.07,165,3.0,sur,2024-12-02,False,427.07,3.0
PROD-3437,smartphones,674.0,55.68,194,,norte,2024-12-02,False,55.68,5.0
PROD-1676,accesorios,987.0,926.32,201,,occidente,2024-12-02,False,926.32,5.0
PROD-1397,laptop,582.0,956.73,260,3.0,sur,2024-12-03,False,956.73,3.0
PROD-2714,laptop,1788.0,1307.24,221,,norte,2024-12-03,False,1307.24,5.0
PROD-1932,laptops,537.0,1319.46,266,10.0,occidente,2024-12-04,False,1319.46,10.0
PROD-1912,monitores,1479.0,386.73,263,,zona_franca,2024-12-04,False,386.73,5.0
PROD-1645,monitores,1017.0,456.49,156,3.0,sur,2024-12-04,False,456.49,3.0
PROD-2111,laptops,267.0,288.22,174,,zona_franca,2024-12-04,False,288.22,5.0
PROD-2516,smart-phone,1945.0,1475.27,163,10.0,occidente,2024-12-05,False,1475.27,10.0
PROD-1563,smart-phone,725.0,897.59,117,3.0,bod-ext-99,2024-12-05,False,897.59,3.0
PROD-1226,monitores,294.0,444.4,217,5.0,norte,2024-12-05,False,444.4,5.0
PROD-1680,,1043.0,1016.46,159,10.0,norte,2024-12-05,False,1016.46,10.0
PROD-1586,laptop,1293.0,1434.12,185,,occidente,2024-12-05,False,1434.12,5.0
PROD-2644,laptops,634.0,790.17,189,10.0,bod-ext-99,2024-12-05,False,790.17,10.0
PROD-2785,,1243.0,1046.49,114,3.0,sur,2024-12-06,False,1046.49,3.0
PROD-2937,laptop,280.0,1239.74,154,3.0,bod-ext-99,2024-12-06,False,1239.74,3.0
PROD-1026,laptop,1993.0,1088.27,238,10.0,bod-ext-99,2024-12-07,False,1088.27,10.0
PROD-1541,tablets,132.0,578.99,169,,zona_franca,2024-12-07,False,578.99,5.0
PROD-1097,accesorios,704.0,65.68,138,3.0,bod-ext-99,2024-12-07,False,65.68,3.0
PROD-1746,smartphones,449.0,843.05,229,10.0,norte,2024-12-08,False,843.05,10.0
PROD-1688,smart-phone,176.0,626.8,138,,norte,2024-12-08,False,626.8,5.0
PROD-1719,accesorios,132.0,1484.78,237,,norte,2024-12-08,False,1484.78,5.0
PROD-2564,smartphones,440.0,738.91,248,,norte,2024-12-09,False,738.91,5.0
PROD-2694,monitores,239.0,395.52,180,,occidente,2024-12-09,False,395.52,5.0
PROD-2806,accesorios,262.0,1140.11,126,3.0,norte,2024-12-09,False,1140.11,3.0
PROD-2272,smartphones,1253.0,970.38,215,,zona_franca,2024-12-09,False,970.38,5.0
PROD-1763,tablets,653.0,534.58,135,5.0,sur,2024-12-10,False,534.58,5.0
PROD-2326,laptops,830.0,1074.58,245,10.0,sur,2024-12-10,False,1074.58,10.0
PROD-1964,smart-phone,804.0,294.84,206,,sur,2024-12-12,False,294.84,5.0
PROD-1675,monitores,,136.4,275,5.0,bod-ext-99,2024-12-12,False,136.4,5.0
PROD-1850,smart-phone,,902.59,171,3.0,sur,2024-12-12,False,902.59,3.0
PROD-1256,smart-phone,866.0,1352.05,282,10.0,occidente,2024-12-12,False,1352.05,10.0
PROD-1683,accesorios,1354.0,286.88,285,10.0,sur,2024-12-13,False,286.88,10.0
PROD-2773,accesorios,14.0,1465.86,287,3.0,sur,2024-12-13,False,1465.86,3.0
PROD-3128,smart-phone,1455.0,458.14,227,3.0,occidente,2024-12-13,False,458.14,3.0
PROD-1079,accesorios,758.0,764.59,298,,zona_franca,2024-12-13,False,764.59,5.0
PROD-2593,accesorios,1805.0,1412.89,188,3.0,bod-ext-99,2024-12-14,False,1412.89,3.0
PROD-1623,tablets,1195.0,1251.55,232,3.0,norte,2024-12-15,False,1251.55,3.0
PROD-1284,tablets,1097.0,626.64,184,5.0,norte,2024-12-15,False,626.64,5.0
PROD-3003,,10.0,262.59,159,10.0,zona_franca,2024-12-15,False,262.59,10.0
PROD-1840,smart-phone,47.0,673.03,296,,bod-ext-99,2024-12-15,False,673.03,5.0
PROD-1107,accesorios,108.0,912.53,127,10.0,norte,2024-12-16,False,912.53,10.0
PROD-1118,,1391.0,1476.17,101,,occidente,2024-12-16,False,1476.17,5.0
PROD-3374,tablets,921.0,1256.32,208,5.0,norte,2024-12-16,False,1256.32,5.0
PROD-1697,tablets,890.0,882.11,268,,bod-ext-99,2024-12-16,False,882.11,5.0
PROD-2268,monitores,785.0,1026.95,188,5.0,norte,2024-12-17,False,1026.95,5.0
PROD-3337,tablets,309.0,1291.42,299,10.0,sur,2024-12-17,False,1291.42,10.0
PROD-1372,tablets,1326.0,108.2,175,10.0,occidente,2024-12-18,False,108.2,10.0
PROD-1776,laptops,934.0,803.44,164,5.0,occidente,2024-12-18,False,803.44,5.0
PROD-1886,laptops,417.0,1028.6,249,,norte,2024-12-18,False,1028.6,5.0
PROD-2848,laptops,1938.0,1202.77,253,,bod-ext-99,2024-12-19,False,1202.77,5.0
PROD-2089,tablets,1397.0,539.13,259,3.0,sur,2024-12-20,False,539.13,3.0
PROD-2964,monitores,517.0,892.1,173,3.0,bod-ext-99,2024-12-20,False,892.1,3.0
PROD-3007,smart-phone,1787.0,1040.97,246,,zona_franca,2024-12-20,False,1040.97,5.0
PROD-3466,,447.0,833.32,260,3.0,occidente,2024-12-21,False,833.32,3.0
PROD-1801,laptop,1414.0,86.54,259,,occidente,2024-12-21,False,86.54,5.0
PROD-2216,laptop,1779.0,751.6,102,10.0,sur,2024-12-21,False,751.6,10.0
PROD-2209,monitores,863.0,610.87,289,5.0,bod-ext-99,2024-12-22,False,610.87,5.0
PROD-3080,laptops,1726.0,1119.28,137,,zona_franca,2024-12-23,False,1119.28,5.0
PROD-2378,laptop,1447.0,525.43,108,,sur,2024-12-23,False,525.43,5.0
PROD-2916,accesorios,-8.0,507.72,206,,sur,2024-12-23,True,507.72,5.0
PROD-3030,smart-phone,595.0,487.3,258,5.0,zona_franca,2024-12-23,False,487.3,5.0
PROD-2619,monitores,1012.0,677.62,104,,norte,2024-12-23,False,677.62,5.0
PROD-3218,,457.0,594.94,182,,bod-ext-99,2024-12-23,False,594.94,5.0
PROD-1171,monitores,1529.0,564.27,148,10.0,occidente,2024-12-23,False,564.27,10.0
PROD-1015,monitores,223.0,936.62,164,3.0,occidente,2024-12-23,False,936.62,3.0
PROD-1181,smart-phone,918.0,649.1,178,,sur,2024-12-23,False,649.1,5.0
PROD-2678,laptop,33.0,1057.71,264,10.0,norte,2024-12-24,False,1057.71,10.0
PROD-3477,accesorios,514.0,411.02,114,,zona_franca,2024-12-24,False,411.02,5.0
PROD-1429,accesorios,1639.0,921.32,286,,occidente,2024-12-24,False,921.32,5.0
PROD-2733,accesorios,1941.0,761.98,253,,norte,2024-12-25,False,761.98,5.0
PROD-1144,,79.0,370.8,116,,bod-ext-99,2024-12-25,False,370.8,5.0
PROD-1954,smartphones,1039.0,1227.32,183,,occidente,2024-12-26,False,1227.32,5.0
PROD-2320,,852.0,177.79,150,,bod-ext-99,2024-12-26,False,177.79,5.0
PROD-2831,monitores,164.0,1221.54,116,3.0,bod-ext-99,2024-12-26,False,1221.54,3.0
PROD-1512,smart-phone,371.0,462.59,114,,norte,2024-12-26,False,462.59,5.0
PROD-3350,,,391.74,166,,norte,2024-12-27,False,391.74,5.0
PROD-1399,laptops,1373.0,367.14,222,5.0,bod-ext-99,2024-12-27,False,367.14,5.0
PROD-2609,smartphones,568.0,1173.0,155,3.0,zona_franca,2024-12-28,False,1173.0,3.0
PROD-1698,tablets,475.0,870.73,157,,norte,2024-12-28,False,870.73,5.0
PROD-2195,monitores,1129.0,345.93,225,5.0,zona_franca,2024-12-29,False,345.93,5.0
PROD-1371,,22.0,1236.65,220,,occidente,2024-12-29,False,1236.65,5.0
PROD-3106,smartphones,681.0,1011.15,205,3.0,bod-ext-99,2024-12-29,False,1011.15,3.0
PROD-3084,laptops,1976.0,1372.7,103,,occidente,2024-12-29,False,1372.7,5.0
PROD-2699,,130.0,990.03,240,,norte,2024-12-29,False,990.03,5.0
PROD-3222,laptop,63.0,1178.08,230,3.0,occidente,2024-12-29,False,1178.08,3.0
PROD-1796,monitores,1201.0,734.02,141,,bod-ext-99,2024-12-29,False,734.02,5.0
PROD-2828,laptop,401.0,1076.05,153,5.0,norte,2024-12-29,False,1076.05,5.0
PROD-2016,tablets,235.0,156.38,240,3.0,bod-ext-99,2024-12-29,False,156.38,3.0
PROD-3086,tablets,1117.0,1095.53,153,10.0,zona_franca,2024-12-29,False,1095.53,10.0
PROD-3277,laptop,729.0,639.37,155,,occidente,2024-12-29,False,639.37,5.0
PROD-2931,accesorios,893.0,1321.82,282,,norte,2024-12-30,False,1321.82,5.0
PROD-3489,smart-phone,966.0,792.31,249,,occidente,2024-12-30,False,792.31,5.0
PROD-2221,tablets,782.0,1450.46,177,,sur,2024-12-30,False,1450.46,5.0
PROD-2852,laptop,1918.0,1321.83,180,,norte,2024-12-30,False,1321.83,5.0
PROD-1961,laptops,73.0,1032.7,127,10.0,norte,2024-12-31,False,1032.7,10.0
PROD-2079,laptops,1886.0,830.67,165,,occidente,2024-12-31,False,830.67,5.0
PROD-3023,laptops,1892.0,1002.02,201,10.0,occidente,2024-12-31,False,1002.02,10.0
PROD-3237,smartphones,1249.0,303.44,179,3.0,norte,2024-12-31,False,303.44,3.0
PROD-3052,laptop,1909.0,435.85,219,,occidente,2025-01-01,False,435.85,5.0
PROD-1121,monitores,704.0,675.29,206,5.0,bod-ext-99,2025-01-01,False,675.29,5.0
PROD-2532,tablets,280.0,1126.44,217,3.0,zona_franca,2025-01-01,False,1126.44,3.0
PROD-2921,monitores,1084.0,1311.06,194,5.0,norte,2025-01-02,False,1311.06,5.0
PROD-2161,monitores,1239.0,1424.28,271,,norte,2025-01-02,False,1424.28,5.0
PROD-2314,laptop,1922.0,916.1,122,,bod-ext-99,2025-01-02,False,916.1,5.0
PROD-1046,,39.0,1453.71,202,3.0,norte,2025-01-02,False,1453.71,3.0
PROD-3384,laptops,794.0,396.33,113,,norte,2025-01-03,False,396.33,5.0
PROD-1351,laptops,1050.0,1467.06,202,,sur,2025-01-03,False,1467.06,5.0
PROD-2373,tablets,1039.0,859.35,168,,occidente,2025-01-03,False,859.35,5.0
PROD-3271,monitores,383.0,497.93,128,3.0,occidente,2025-01-03,False,497.93,3.0
PROD-1773,accesorios,1569.0,652.94,293,,bod-ext-99,2025-01-04,False,652.94,5.0
PROD-1448,smart-phone,348.0,968.88,118,,zona_franca,2025-01-04,False,968.88,5.0
PROD-2551,monitores,929.0,1052.99,152,10.0,occidente,2025-01-04,False,1052.99,10.0
PROD-1861,laptops,731.0,70.1,231,5.0,sur,2025-01-04,False,70.1,5.0
PROD-1592,monitores,912.0,540.22,217,3.0,norte,2025-01-04,False,540.22,3.0
PROD-1085,smartphones,1216.0,842.71,108,10.0,norte,2025-01-05,False,842.71,10.0
PROD-1978,,342.0,1251.63,180,10.0,norte,2025-01-05,False,1251.63,10.0
PROD-3188,tablets,1564.0,1253.41,270,,sur,2025-01-05,False,1253.41,5.0
PROD-3060,laptops,1870.0,1053.08,250,3.0,bod-ext-99,2025-01-05,False,1053.08,3.0
PROD-1036,accesorios,1059.0,1260.13,217,3.0,norte,2025-01-06,False,1260.13,3.0
PROD-2638,laptops,550.0,1498.25,178,5.0,bod-ext-99,2025-01-06,False,1498.25,5.0
PROD-2554,accesorios,182.0,583.96,297,,sur,2025-01-07,False,583.96,5.0
PROD-1003,smart-phone,1825.0,145.94,187,10.0,sur,2025-01-07,False,145.94,10.0
PROD-3315,monitores,1282.0,989.97,194,3.0,sur,2025-01-07,False,989.97,3.0
PROD-1674,accesorios,1947.0,318.02,150,,norte,2025-01-07,False,318.02,5.0
PROD-3493,accesorios,1241.0,336.65,146,,zona_franca,2025-01-07,False,336.65,5.0
PROD-1433,,355.0,257.76,290,3.0,norte,2025-01-08,False,257.76,3.0
PROD-3391,laptop,1412.0,518.56,194,5.0,sur,2025-01-08,False,518.56,5.0
PROD-2129,tablets,-32.0,1165.69,130,,occidente,2025-01-08,True,1165.69,5.0
PROD-2611,laptop,194.0,728.19,202,,norte,2025-01-08,False,728.19,5.0
PROD-3074,smart-phone,1287.0,500.04,231,3.0,norte,2025-01-09,False,500.04,3.0
PROD-2426,smart-phone,1130.0,1304.35,293,,norte,2025-01-09,False,1304.35,5.0
PROD-1853,smartphones,909.0,168.28,260,,zona_franca,2025-01-09,False,168.28,5.0
PROD-2771,smartphones,124.0,581.68,148,3.0,norte,2025-01-09,False,581.68,3.0
PROD-2077,laptops,1742.0,1144.13,146,3.0,bod-ext-99,2025-01-09,False,1144.13,3.0
PROD-2929,smartphones,1339.0,660.89,102,10.0,norte,2025-01-10,False,660.89,10.0
PROD-1327,smart-phone,933.0,1060.89,244,5.0,bod-ext-99,2025-01-10,False,1060.89,5.0
PROD-2963,tablets,1823.0,957.19,294,,occidente,2025-01-10,False,957.19,5.0
PROD-2464,smartphones,1526.0,240.37,109,,bod-ext-99,2025-01-11,False,240.37,5.0
PROD-3360,,1397.0,1150.36,270,10.0,norte,2025-01-11,False,1150.36,10.0
PROD-1098,laptop,-16.0,1248.5,218,10.0,zona_franca,2025-01-12,True,1248.5,10.0
PROD-2517,smartphones,1655.0,982.03,194,,bod-ext-99,2025-01-12,False,982.03,5.0
PROD-1637,smart-phone,1318.0,1024.76,111,3.0,sur,2025-01-14,False,1024.76,3.0
PROD-2488,laptops,1701.0,99.93,278,3.0,norte,2025-01-14,False,99.93,3.0
PROD-1179,smartphones,906.0,203.52,133,,bod-ext-99,2025-01-14,False,203.52,5.0
PROD-2425,laptop,,1456.61,112,,zona_franca,2025-01-14,False,1456.61,5.0
PROD-2721,smartphones,1799.0,1451.6,269,,zona_franca,2025-01-14,False,1451.6,5.0
PROD-2793,smart-phone,1426.0,1161.06,217,,sur,2025-01-15,False,1161.06,5.0
PROD-1131,monitores,1572.0,570.85,287,10.0,norte,2025-01-15,False,570.85,10.0
PROD-2297,laptops,967.0,1011.8,192,,sur,2025-01-15,False,1011.8,5.0
PROD-2922,accesorios,1453.0,1341.71,111,,norte,2025-01-16,False,1341.71,5.0
PROD-3438,smartphones,1569.0,1499.22,169,10.0,zona_franca,2025-01-16,False,1499.22,10.0
PROD-1705,monitores,9.0,318.65,287,5.0,norte,2025-01-16,False,318.65,5.0
PROD-1375,accesorios,,476.4,247,,zona_franca,2025-01-16,False,476.4,5.0
PROD-3098,laptop,848.0,205.8,130,5.0,norte,2025-01-17,False,205.8,5.0
PROD-1537,smart-phone,649.0,1352.01,160,3.0,norte,2025-01-17,False,1352.01,3.0
PROD-3381,laptops,628.0,755.4,177,,zona_franca,2025-01-17,False,755.4,5.0
PROD-1743,monitores,551.0,309.6,133,,sur,2025-01-17,False,309.6,5.0
PROD-2064,laptop,128.0,1213.48,174,,bod-ext-99,2025-01-17,False,1213.48,5.0
PROD-3270,monitores,603.0,952.69,277,,occidente,2025-01-18,False,952.69,5.0
PROD-1662,monitores,398.0,854.3,233,,sur,2025-01-18,False,854.3,5.0
PROD-2596,accesorios,306.0,753.58,100,5.0,occidente,2025-01-18,False,753.58,5.0
PROD-1722,accesorios,780.0,256.71,156,5.0,sur,2025-01-18,False,256.71,5.0
PROD-1924,laptops,1368.0,596.18,203,,bod-ext-99,2025-01-18,False,596.18,5.0
PROD-1984,,1327.0,1060.69,296,,occidente,2025-01-19,False,1060.69,5.0
PROD-1136,laptops,502.0,575.71,203,,norte,2025-01-19,False,575.71,5.0
PROD-2602,tablets,1951.0,122.75,264,3.0,zona_franca,2025-01-19,False,122.75,3.0
PROD-2770,smartphones,1853.0,365.31,116,,sur,2025-01-19,False,365.31,5.0
PROD-1770,monitores,635.0,136.45,251,5.0,sur,2025-01-19,False,136.45,5.0
PROD-1404,,297.0,115.25,221,,norte,2025-01-19,False,115.25,5.0
PROD-1549,smart-phone,1718.0,80.35,285,,occidente,2025-01-19,False,80.35,5.0
PROD-1811,smartphones,845.0,757.86,219,5.0,norte,2025-01-20,False,757.86,5.0
PROD-2199,monitores,1091.0,209.3,211,,occidente,2025-01-20,False,209.3,5.0
PROD-2980,monitores,824.0,1183.12,260,3.0,sur,2025-01-21,False,1183.12,3.0
PROD-2560,smartphones,410.0,894.0,142,,norte,2025-01-21,False,894.0,5.0
PROD-3215,tablets,899.0,965.74,276,3.0,zona_franca,2025-01-21,False,965.74,3.0
PROD-2836,laptop,1765.0,887.16,216,,bod-ext-99,2025-01-21,False,887.16,5.0
PROD-2059,accesorios,769.0,387.46,162,,sur,2025-01-21,False,387.46,5.0
PROD-1994,accesorios,230.0,965.5,199,,occidente,2025-01-21,False,965.5,5.0
PROD-2414,tablets,1414.0,107.89,164,,norte,2025-01-21,False,107.89,5.0
PROD-2538,laptop,144.0,564.46,225,,sur,2025-01-22,False,564.46,5.0
PROD-1211,smart-phone,78.0,262.33,111,5.0,bod-ext-99,2025-01-22,False,262.33,5.0
PROD-2661,smartphones,1166.0,70.59,130,,sur,2025-01-22,False,70.59,5.0
PROD-2310,smartphones,1896.0,1351.23,266,10.0,occidente,2025-01-22,False,1351.23,10.0
PROD-1626,monitores,729.0,1414.28,220,5.0,zona_franca,2025-01-23,False,1414.28,5.0
PROD-1606,smart-phone,719.0,164.96,183,,norte,2025-01-23,False,164.96,5.0
PROD-2263,smart-phone,953.0,1217.39,156,10.0,bod-ext-99,2025-01-24,False,1217.39,10.0
PROD-1738,monitores,1960.0,1106.55,193,,norte,2025-01-24,False,1106.55,5.0
PROD-1922,laptops,1407.0,315.08,289,,zona_franca,2025-01-25,False,315.08,5.0
PROD-3240,laptops,1595.0,1090.46,234,,occidente,2025-01-25,False,1090.46,5.0
PROD-1519,tablets,1994.0,206.66,128,,norte,2025-01-25,False,206.66,5.0
PROD-1478,laptops,1801.0,600.97,124,,occidente,2025-01-25,False,600.97,5.0
PROD-2867,monitores,545.0,1417.33,267,,norte,2025-01-26,False,1417.33,5.0
PROD-3057,smartphones,1327.0,1256.97,251,,zona_franca,2025-01-26,False,1256.97,5.0
PROD-3110,accesorios,1933.0,1202.91,224,,norte,2025-01-26,False,1202.91,5.0
PROD-2400,smartphones,,782.12,171,,zona_franca,2025-01-27,False,782.12,5.0
PROD-1270,laptop,1106.0,1309.19,254,,zona_franca,2025-01-28,False,1309.19,5.0
PROD-2277,smart-phone,1187.0,473.27,230,,norte,2025-01-28,False,473.27,5.0
PROD-2935,,1287.0,197.72,189,5.0,zona_franca,2025-01-28,False,197.72,5.0
PROD-2691,laptop,1932.0,885.91,173,5.0,bod-ext-99,2025-01-28,False,885.91,5.0
PROD-1582,accesorios,512.0,139.1,244,,zona_franca,2025-01-28,False,139.1,5.0
PROD-3134,smartphones,1842.0,770.28,118,,occidente,2025-01-28,False,770.28,5.0
PROD-2489,laptops,725.0,696.45,285,,sur,2025-01-29,False,696.45,5.0
PROD-1208,laptop,324.0,671.26,212,3.0,norte,2025-01-29,False,671.26,3.0
PROD-3398,smartphones,1363.0,424.43,173,,norte,2025-01-29,False,424.43,5.0
PROD-2561,accesorios,1041.0,1206.82,175,10.0,norte,2025-01-29,False,1206.82,10.0
PROD-1981,,1088.0,202.83,248,,zona_franca,2025-01-29,False,202.83,5.0
PROD-2777,smartphones,1101.0,148.65,142,3.0,occidente,2025-01-30,False,148.65,3.0
PROD-1087,laptops,634.0,548.74,214,,zona_franca,2025-01-30,False,548.74,5.0
PROD-1982,accesorios,595.0,1266.34,158,3.0,occidente,2025-01-30,False,1266.34,3.0
PROD-3357,smart-phone,1961.0,669.94,202,5.0,zona_franca,2025-01-31,False,669.94,5.0
PROD-2101,tablets,1163.0,1320.06,264,,occidente,2025-01-31,False,1320.06,5.0
PROD-2527,laptops,669.0,523.02,196,,norte,2025-01-31,False,523.02,5.0
PROD-1126,tablets,586.0,714.0,101,,norte,2025-02-01,False,714.0,5.0
PROD-3230,laptop,288.0,172.11,194,5.0,sur,2025-02-01,False,172.11,5.0
PROD-1647,laptops,1674.0,687.79,183,,norte,2025-02-01,False,687.79,5.0
PROD-1862,tablets,830.0,991.6,136,,zona_franca,2025-02-01,False,991.6,5.0
PROD-1439,smartphones,510.0,1198.68,222,5.0,norte,2025-02-01,False,1198.68,5.0
PROD-2098,laptop,1275.0,472.47,267,10.0,occidente,2025-02-01,False,472.47,10.0
PROD-1887,laptop,797.0,396.65,163,5.0,occidente,2025-02-02,False,396.65,5.0
PROD-1874,tablets,256.0,1495.58,224,3.0,zona_franca,2025-02-03,False,1495.58,3.0
PROD-2354,tablets,90.0,1387.78,124,,norte,2025-02-03,False,1387.78,5.0
PROD-1403,laptops,186.0,1281.7,298,3.0,norte,2025-02-03,False,1281.7,3.0
PROD-1864,accesorios,1733.0,1208.05,176,,sur,2025-02-03,False,1208.05,5.0
PROD-1518,,1714.0,1447.05,174,10.0,bod-ext-99,2025-02-03,False,1447.05,10.0
PROD-3130,monitores,1021.0,132.11,141,,bod-ext-99,2025-02-04,False,132.11,5.0
PROD-2201,tablets,1585.0,547.25,242,5.0,norte,2025-02-04,False,547.25,5.0
PROD-3469,,1144.0,321.65,273,,sur,2025-02-05,False,321.65,5.0
PROD-2110,laptops,653.0,514.58,274,10.0,occidente,2025-02-05,False,514.58,10.0
PROD-3144,laptops,1762.0,825.46,186,10.0,bod-ext-99,2025-02-05,False,825.46,10.0
PROD-1273,,-8.0,123.4,119,,zona_franca,2025-02-05,True,123.4,5.0
PROD-1262,monitores,1959.0,923.55,244,,occidente,2025-02-05,False,923.55,5.0
PROD-2890,tablets,-26.0,236.11,153,,zona_franca,2025-02-05,True,236.11,5.0
PROD-1222,laptop,537.0,497.28,155,3.0,zona_franca,2025-02-06,False,497.28,3.0
PROD-2187,laptops,1080.0,335.2,187,5.0,sur,2025-02-06,False,335.2,5.0
PROD-3189,smartphones,1490.0,652.66,179,,bod-ext-99,2025-02-06,False,652.66,5.0
